timestamp,open (CNY),high (CNY),low (CNY),close (CNY),open (USD),high (USD),low (USD),close (USD),volume,market cap (USD)
2018-11-21,32291.00266500,33900.55680000,31256.67877500,33007.36720500,4559.91000000,4787.20000000,4413.85000000,4661.07000000,61071.82947500,61071.82947500
2018-11-20,34794.24210000,35749.11156000,30634.56900000,32283.56709000,4913.40000000,5048.24000000,4326.00000000,4558.86000000,117380.95159000,117380.95159000
2018-11-19,40095.02811000,40109.61600000,34380.68250000,34770.37744500,5661.94000000,5664.00000000,4855.00000000,4910.03000000,70580.89285600,70580.89285600
2018-11-18,39872.31493500,40634.85085500,39776.78550000,40095.45300000,5630.49000000,5738.17000000,5617.00000000,5662.00000000,23844.99934700,23844.99934700
2018-11-17,40014.51145500,40057.21290000,39411.59254500,39856.73563500,5650.57000000,5656.60000000,5565.43000000,5628.29000000,26411.24141300,26411.24141300
2018-11-16,40768.83283500,40951.53553500,39297.01387500,40052.53911000,5757.09000000,5782.89000000,5549.25000000,5655.94000000,38721.80227400,38721.80227400
2018-11-15,41902.65180000,42060.85251000,38264.31873000,40742.70210000,5917.20000000,5939.54000000,5403.42000000,5753.40000000,47700.82940100,47700.82940100
2018-11-14,45739.26687000,45908.23146000,40059.12490500,41939.54641500,6458.98000000,6482.84000000,5656.87000000,5922.41000000,46478.96400300,46478.96400300
2018-11-13,45687.57192000,46015.58700000,45258.92872500,45729.91929000,6451.68000000,6498.00000000,6391.15000000,6457.66000000,11790.56493300,11790.56493300
2018-11-12,45680.70286500,46008.50550000,45470.31150000,45697.41520500,6450.71000000,6497.00000000,6421.00000000,6453.07000000,10132.78256700,10132.78256700
2018-11-11,45570.58554000,45761.64441000,45002.93250000,45674.32951500,6435.16000000,6462.14000000,6355.00000000,6449.81000000,8213.50711700,8213.50711700
2018-11-10,45463.15918500,45856.60732500,45399.49650000,45555.64357500,6419.99000000,6475.55000000,6411.00000000,6433.05000000,7714.82992600,7714.82992600
2018-11-09,45886.98696000,46111.39969500,45257.93731500,45463.15918500,6479.84000000,6511.53000000,6391.01000000,6419.99000000,11787.61658300,11787.61658300
2018-11-08,46585.36449000,46695.41100000,45804.69993000,45886.98696000,6578.46000000,6594.00000000,6468.22000000,6479.84000000,13259.78928200,13259.78928200
2018-11-07,46190.71249500,46845.18472500,46093.48350000,46585.36449000,6522.73000000,6615.15000000,6509.00000000,6578.46000000,14271.59111700,14271.59111700
2018-11-06,45810.15268500,46251.47176500,45641.54217000,46165.07746500,6468.99000000,6531.31000000,6445.18000000,6519.11000000,11926.56569900,11926.56569900
2018-11-05,45929.54677500,46060.83778500,45541.26813000,45810.15268500,6485.85000000,6504.39000000,6431.02000000,6468.99000000,8987.88215600,8987.88215600
2018-11-04,45236.62200000,46206.78750000,45031.25850000,45929.54677500,6388.00000000,6525.00000000,6359.00000000,6485.85000000,10592.39494300,10592.39494300
2018-11-03,45553.87320000,45604.64755500,44932.11750000,45230.17783500,6432.80000000,6439.97000000,6345.00000000,6387.09000000,7661.24147600,7661.24147600
2018-11-02,45392.41500000,45748.89771000,45238.03830000,45562.22937000,6410.00000000,6460.34000000,6388.20000000,6433.98000000,9739.44067900,9739.44067900
2018-11-01,45105.75588000,45623.62597500,44958.03579000,45392.41500000,6369.52000000,6442.65000000,6348.66000000,6410.00000000,9099.03584100,9099.03584100
2018-10-31,44825.96581500,45519.88200000,44224.10913000,45122.82229500,6330.01000000,6428.00000000,6245.02000000,6371.93000000,12148.88821600,12148.88821600
2018-10-30,44928.57675000,45286.19250000,44733.90631500,44832.05590500,6344.50000000,6395.00000000,6317.01000000,6330.87000000,8877.17538500,8877.17538500
2018-10-29,45958.43929500,46065.22831500,44719.67250000,44928.57675000,6489.93000000,6505.01000000,6315.00000000,6344.50000000,13827.22406700,13827.22406700
2018-10-28,46069.40640000,46130.09485500,45696.91950000,45958.43929500,6505.60000000,6514.17000000,6453.00000000,6489.93000000,5743.93372800,5743.93372800
2018-10-27,46303.30834500,46442.95552500,45768.01776000,46069.40640000,6538.63000000,6558.35000000,6463.04000000,6505.60000000,7776.90786400,7776.90786400
2018-10-26,46228.95259500,46737.90000000,46136.04331500,46303.30834500,6528.13000000,6600.00000000,6515.01000000,6538.63000000,9443.50415600,9443.50415600
2018-10-25,46502.86501500,46561.49983500,46049.57820000,46228.66933500,6566.81000000,6575.09000000,6502.80000000,6528.09000000,10342.70124400,10342.70124400
2018-10-24,46408.68106500,46950.34500000,46366.33369500,46493.58825000,6553.51000000,6630.00000000,6547.53000000,6565.50000000,11951.54397700,11951.54397700
2018-10-23,46604.76780000,46702.49250000,46139.15917500,46408.68106500,6581.20000000,6595.00000000,6515.45000000,6553.51000000,13856.60175600,13856.60175600
2018-10-22,46667.93478000,47014.07850000,46279.51450500,46604.76780000,6590.12000000,6639.00000000,6535.27000000,6581.20000000,16213.69266000,16213.69266000
2018-10-21,46636.77618000,47190.40785000,46596.27000000,46667.86396500,6585.72000000,6663.90000000,6580.00000000,6590.11000000,6515.35779200,6515.35779200
2018-10-20,46234.26372000,46862.88847500,46069.05232500,46655.75460000,6528.88000000,6617.65000000,6505.55000000,6588.40000000,19240.72224700,19240.72224700
2018-10-19,46872.16524000,47078.80341000,46192.62450000,46234.26372000,6618.96000000,6648.14000000,6523.00000000,6528.88000000,20772.60077000,20772.60077000
2018-10-18,47722.29931500,48125.87400000,46504.21050000,46872.16524000,6739.01000000,6796.00000000,6567.00000000,6618.96000000,20116.52194100,20116.52194100
2018-10-17,47890.48494000,48232.94628000,47276.16481500,47735.61253500,6762.76000000,6811.12000000,6676.01000000,6740.89000000,26641.43137900,26641.43137900
2018-10-16,47817.82875000,48862.35000000,47233.60500000,47865.77050500,6752.50000000,6900.00000000,6670.00000000,6759.27000000,27557.95776400,27557.95776400
2018-10-15,44892.03621000,54385.92000000,44613.45000000,47817.82875000,6339.34000000,7680.00000000,6300.00000000,6752.50000000,90748.03124600,90748.03124600
2018-10-14,44846.57298000,45434.90400000,44670.10200000,44892.03621000,6332.92000000,6416.00000000,6308.00000000,6339.34000000,15627.41131400,15627.41131400
2018-10-13,44599.28700000,44932.11750000,44507.72320500,44846.64379500,6298.00000000,6345.00000000,6285.07000000,6332.93000000,19098.07002500,19098.07002500
2018-10-12,44278.56586500,45038.34000000,43969.03350000,44599.35781500,6252.71000000,6360.00000000,6209.00000000,6298.01000000,29004.07141900,29004.07141900
2018-10-11,46951.83211500,46978.10448000,43940.70750000,44278.35342000,6630.21000000,6633.92000000,6205.00000000,6252.68000000,48712.40033200,48712.40033200
2018-10-10,47139.20860500,47162.43592500,46242.19500000,46957.42650000,6656.67000000,6659.95000000,6530.00000000,6631.00000000,15390.66144400,15390.66144400
2018-10-09,47254.92031500,47342.51847000,46787.47050000,47138.78371500,6673.01000000,6685.38000000,6607.00000000,6656.61000000,15354.77946900,15354.77946900
2018-10-08,46845.96369000,47556.52140000,46645.84050000,47254.92031500,6615.26000000,6715.60000000,6587.00000000,6673.01000000,23123.41954100,23123.41954100
2018-10-07,46712.68986000,47021.16000000,46206.78750000,46845.96369000,6596.44000000,6640.00000000,6525.00000000,6615.26000000,17406.83176200,17406.83176200
2018-10-06,46990.35547500,47099.05650000,46502.58175500,46697.32300500,6635.65000000,6651.00000000,6566.77000000,6594.27000000,10939.50539100,10939.50539100
2018-10-05,46679.05273500,47424.80550000,46334.82102000,46990.35547500,6591.69000000,6697.00000000,6543.08000000,6635.65000000,16096.55239200,16096.55239200
2018-10-04,46100.63581500,47045.66199000,46065.79483500,46693.92388500,6510.01000000,6643.46000000,6505.09000000,6593.79000000,20074.30081800,20074.30081800
2018-10-03,46212.38188500,46376.74350000,45534.04500000,46100.56500000,6525.79000000,6549.00000000,6430.00000000,6510.00000000,28451.96913800,28451.96913800
2018-10-02,46808.71500000,47021.16000000,45987.26100000,46212.38188500,6610.00000000,6640.00000000,6494.00000000,6525.79000000,28245.81008800,28245.81008800
2018-10-01,46926.05545500,47212.99783500,46100.56500000,46820.11621500,6626.57000000,6667.09000000,6510.00000000,6611.61000000,20621.50689400,20621.50689400
2018-09-30,46721.32929000,47176.95300000,46263.43950000,46926.05545500,6597.66000000,6662.00000000,6533.00000000,6626.57000000,27764.72451900,27764.72451900
2018-09-29,46982.77827000,46992.83400000,45778.85245500,46712.26497000,6634.58000000,6636.00000000,6464.57000000,6596.38000000,30255.95970000,30255.95970000
2018-09-28,47369.00328000,48259.00620000,46319.24172000,46982.77827000,6689.12000000,6814.80000000,6540.88000000,6634.58000000,42399.44852300,42399.44852300
2018-09-27,45802.00896000,47800.12500000,45562.37100000,47369.07409500,6467.84000000,6750.00000000,6434.00000000,6689.13000000,33087.42829700,33087.42829700
2018-09-26,45641.04646500,46440.40618500,45177.84555000,45782.74728000,6445.11000000,6557.99000000,6379.70000000,6465.12000000,33484.54207000,33484.54207000
2018-09-25,46606.32573000,46624.66681500,44790.62913000,45658.25451000,6581.42000000,6584.01000000,6325.02000000,6447.54000000,40301.02945200,40301.02945200
2018-09-24,47494.27501500,47658.49500000,46433.39550000,46606.11328500,6706.81000000,6730.00000000,6557.00000000,6581.39000000,35305.73991000,35305.73991000
2018-09-23,47609.27857500,48070.85074500,47175.18262500,47502.70200000,6723.05000000,6788.23000000,6661.75000000,6708.00000000,30286.22977300,30286.22977300
2018-09-22,47863.92931500,48430.59094500,46929.10050000,47609.27857500,6759.01000000,6839.03000000,6627.00000000,6723.05000000,29349.69066700,29349.69066700
2018-09-21,45973.09800000,48046.98609000,45966.01650000,47864.00013000,6492.00000000,6784.86000000,6491.00000000,6759.02000000,51779.34346300,51779.34346300
2018-09-20,45264.94800000,46313.01000000,44790.48750000,45973.09800000,6392.00000000,6540.00000000,6325.00000000,6492.00000000,25189.02472800,25189.02472800
2018-09-19,44871.14578500,46155.09255000,43360.02450000,45264.16903500,6336.39000000,6517.70000000,6123.00000000,6391.89000000,39044.08008200,39044.08008200
2018-09-18,44250.09823500,45250.78500000,44082.19587000,44871.57067500,6248.69000000,6390.00000000,6224.98000000,6336.45000000,32620.86667000,32620.86667000
2018-09-17,46030.31652000,46269.38796000,43912.38150000,44250.09823500,6500.08000000,6533.84000000,6201.00000000,6248.69000000,35987.25473800,35987.25473800
2018-09-16,46135.68924000,46204.09653000,45109.15500000,46065.15750000,6514.96000000,6524.62000000,6370.00000000,6505.00000000,27568.13289700,27568.13289700
2018-09-15,45864.25534500,46493.23417500,45789.89959500,46135.68924000,6476.63000000,6565.45000000,6466.13000000,6514.96000000,25243.65661200,25243.65661200
2018-09-14,45940.45228500,46631.60668500,45219.76803000,45864.25534500,6487.39000000,6584.99000000,6385.62000000,6476.63000000,37173.33927700,37173.33927700
2018-09-13,44886.93753000,46277.60250000,44878.29810000,45940.38147000,6338.62000000,6535.00000000,6337.40000000,6487.38000000,40465.06310700,40465.06310700
2018-09-12,44563.87950000,45038.34000000,43851.26815500,44886.93753000,6293.00000000,6360.00000000,6192.37000000,6338.62000000,31433.64593900,31433.64593900
2018-09-11,44698.35718500,45349.92600000,43690.58892000,44577.40516500,6311.99000000,6404.00000000,6169.68000000,6294.91000000,33104.88859000,33104.88859000
2018-09-10,44275.37919000,45137.33937000,44054.01150000,44698.42800000,6252.26000000,6373.98000000,6221.00000000,6312.00000000,32439.45643200,32439.45643200
2018-09-09,43799.50239000,45611.94150000,43491.24469500,44265.11101500,6185.06000000,6441.00000000,6141.53000000,6250.81000000,37053.92382000,37053.92382000
2018-09-08,45290.01651000,45873.95700000,43275.04650000,43799.43157500,6395.54000000,6478.00000000,6111.00000000,6185.05000000,38215.03217100,38215.03217100
2018-09-07,46149.00246000,46341.33600000,44755.08000000,45290.01651000,6516.84000000,6544.00000000,6320.00000000,6395.54000000,38906.28805000,38906.28805000
2018-09-06,47426.71750500,47623.08750000,44365.59750000,46143.12481500,6697.27000000,6725.00000000,6265.00000000,6516.01000000,60644.46422700,60644.46422700
2018-09-05,52113.11257500,52383.97995000,47318.58300000,47446.05000000,7359.05000000,7397.30000000,6682.00000000,6700.00000000,63715.25626700,63715.25626700
2018-09-04,51432.93450000,52473.91500000,51179.20435500,52113.18339000,7263.00000000,7410.00000000,7227.17000000,7359.06000000,35300.64051800,35300.64051800
2018-09-03,51709.11300000,51966.02982000,50927.52784500,51433.07613000,7302.00000000,7338.28000000,7191.63000000,7263.02000000,32396.01837100,32396.01837100
2018-09-02,50997.91795500,52016.80417500,50469.85050000,51709.18381500,7201.57000000,7345.45000000,7127.00000000,7302.01000000,39814.84035200,39814.84035200
2018-09-01,49649.88361500,51517.91250000,49632.39231000,50986.87081500,7011.21000000,7275.00000000,7008.74000000,7200.01000000,40323.41409300,40323.41409300
2018-08-31,49463.14446000,50200.75350000,48777.37200000,49649.88361500,6984.84000000,7089.00000000,6888.00000000,7011.21000000,40467.40063800,40467.40063800
2018-08-30,49805.67661500,50021.09584500,48046.63201500,49463.14446000,7033.21000000,7063.63000000,6784.81000000,6984.84000000,44716.77462000,44716.77462000
2018-08-29,50115.77550000,50518.07551500,48949.73571000,49791.58443000,7077.00000000,7133.81000000,6912.34000000,7031.22000000,43252.48739200,43252.48739200
2018-08-28,48913.76169000,50526.50250000,48579.09000000,50109.47296500,6907.26000000,7135.00000000,6860.00000000,7076.11000000,48352.91716300,48352.91716300
2018-08-27,47446.05000000,49149.22156500,47067.18975000,48923.53416000,6700.00000000,6940.51000000,6646.50000000,6908.64000000,37747.07874700,37747.07874700
2018-08-26,47684.27166000,47979.07450500,46511.29200000,47446.05000000,6733.64000000,6775.27000000,6568.00000000,6700.00000000,20107.29720800,20107.29720800
2018-08-25,47353.84887000,48076.30350000,47096.29471500,47684.27166000,6686.98000000,6789.00000000,6650.61000000,6733.64000000,19220.50592900,19220.50592900
2018-08-24,46206.78750000,47623.08750000,45608.40075000,47316.03366000,6525.00000000,6725.00000000,6440.50000000,6681.64000000,38305.67532200,38305.67532200
2018-08-23,45056.53945500,46574.95468500,44912.85582000,46206.85831500,6362.57000000,6576.99000000,6342.28000000,6525.01000000,40358.16682500,40358.16682500
2018-08-22,45887.97837000,48738.70701000,44267.87280000,45044.64253500,6479.98000000,6882.54000000,6251.20000000,6360.89000000,77909.39135900,77909.39135900
2018-08-21,44266.45650000,46029.75000000,44153.71902000,45888.12000000,6251.00000000,6500.00000000,6235.08000000,6480.00000000,41569.94740800,41569.94740800
2018-08-20,45870.62869500,46242.19500000,44046.93000000,44293.64946000,6477.53000000,6530.00000000,6220.00000000,6254.84000000,49435.55526000,49435.55526000
2018-08-19,45236.33874000,46320.09150000,44613.45000000,45870.62869500,6387.96000000,6541.00000000,6300.00000000,6477.53000000,45190.84799400,45190.84799400
2018-08-18,46589.47176000,46879.53000000,44528.47200000,45236.33874000,6579.04000000,6620.00000000,6288.00000000,6387.96000000,53742.32217200,53742.32217200
2018-08-17,44726.75400000,46631.67750000,44510.06010000,46628.06593500,6316.00000000,6585.00000000,6285.40000000,6584.49000000,57851.61080300,57851.61080300
2018-08-16,44367.50950500,45888.12000000,43944.95640000,44696.65762500,6265.27000000,6480.00000000,6205.60000000,6311.75000000,48515.25461800,48515.25461800
2018-08-15,43820.88852000,46801.63350000,43707.79696500,44380.89354000,6188.08000000,6609.00000000,6172.11000000,6267.16000000,68806.68702600,68806.68702600
2018-08-14,44246.98237500,44261.71189500,41639.22000000,43820.88852000,6248.25000000,6250.33000000,5880.00000000,6188.08000000,50186.74509100,50186.74509100
2018-08-13,44674.06764000,46348.41750000,43516.10076000,44233.52752500,6308.56000000,6545.00000000,6145.04000000,6246.35000000,53895.82878300,53895.82878300
2018-08-12,44064.98782500,45833.59245000,43409.59500000,44672.43889500,6222.55000000,6472.30000000,6130.00000000,6308.33000000,38567.77071200,38567.77071200
2018-08-11,43537.98259500,45944.77200000,42283.63650000,44134.38652500,6148.13000000,6488.00000000,5971.00000000,6232.35000000,47133.41855500,47133.41855500
2018-08-10,46240.70788500,46567.09422000,42675.88078500,43508.80681500,6529.79000000,6575.88000000,6026.39000000,6144.01000000,59034.97490200,59034.97490200
2018-08-09,44494.97650500,46899.42901500,43753.75590000,46240.70788500,6283.27000000,6622.81000000,6178.60000000,6529.79000000,51941.18511100,51941.18511100
2018-08-08,47592.14134500,47598.58551000,43360.02450000,44507.22750000,6720.63000000,6721.54000000,6123.00000000,6285.00000000,59550.53631900,59550.53631900
2018-08-07,49110.20250000,50635.98249000,47233.60500000,47588.10489000,6935.00000000,7150.46000000,6670.00000000,6720.06000000,45438.47350100,45438.47350100
2018-08-06,49741.80148500,50703.54000000,48302.91150000,49108.92783000,7024.19000000,7160.00000000,6821.00000000,6934.82000000,32760.19164300,32760.19164300
2018-08-05,49640.18196000,50206.91440500,48736.93663500,49741.80148500,7009.84000000,7089.87000000,6882.29000000,7024.19000000,32894.84978200,32894.84978200
2018-08-04,52489.99000500,53074.49701500,49046.46900000,49640.18196000,7412.27000000,7494.81000000,6926.00000000,7009.84000000,36288.42601000,36288.42601000
2018-08-03,53293.31536500,53394.51000000,51570.59886000,52536.09057000,7525.71000000,7540.00000000,7282.44000000,7418.78000000,44669.48604700,44669.48604700
2018-08-02,53819.96652000,54594.54099000,52797.68118000,53293.31536500,7600.08000000,7709.46000000,7455.72000000,7525.71000000,37665.69668400,37665.69668400
2018-08-01,54780.14710500,54881.62500000,52615.54500000,53851.83327000,7735.67000000,7750.00000000,7430.00000000,7604.58000000,42582.31293200,42582.31293200
2018-07-31,57865.76910000,57926.67000000,54053.08950000,54746.58079500,8171.40000000,8180.00000000,7633.00000000,7730.93000000,48296.91558700,48296.91558700
2018-07-30,58146.12568500,58585.24950000,55703.07900000,57883.61448000,8210.99000000,8273.00000000,7866.00000000,8173.92000000,39692.41654200,39692.41654200
2018-07-29,58245.62076000,58737.57256500,57466.37250000,58146.19650000,8225.04000000,8294.51000000,8115.00000000,8211.00000000,25531.22618500,25531.22618500
2018-07-28,57987.35845500,58397.87301000,57126.46050000,58245.62076000,8188.57000000,8246.54000000,8067.00000000,8225.04000000,26215.17383900,26215.17383900
2018-07-27,56085.48000000,58670.22750000,55271.10750000,57987.35845500,7920.00000000,8285.00000000,7805.00000000,8188.57000000,43671.00589100,43671.00589100
2018-07-26,57895.72384500,58887.55873500,55590.19989000,56085.48000000,8175.63000000,8315.69000000,7850.06000000,7920.00000000,43223.48168200,43223.48168200
2018-07-25,59465.05506000,60134.46925500,57006.07500000,57895.79466000,8397.24000000,8491.77000000,8050.00000000,8175.64000000,48257.64912400,48257.64912400
2018-07-24,54680.86447500,60093.60900000,54499.22400000,59465.05506000,7721.65000000,8486.00000000,7696.00000000,8397.24000000,60121.16374900,60121.16374900
2018-07-23,52366.13457000,55469.38950000,52226.06250000,54676.33231500,7394.78000000,7833.00000000,7375.00000000,7721.01000000,41646.34667100,41646.34667100
2018-07-22,52397.78887500,53694.76560000,51946.34325000,52366.20538500,7399.25000000,7582.40000000,7335.50000000,7394.79000000,30270.21844000,30270.21844000
2018-07-21,51960.29380500,52817.15530500,51064.69650000,52394.46057000,7337.47000000,7458.47000000,7211.00000000,7398.78000000,28886.49029100,28886.49029100
2018-07-20,52890.73209000,54527.55000000,51503.74950000,51960.71869500,7468.86000000,7700.00000000,7273.00000000,7337.53000000,46140.31344700,46140.31344700
2018-07-19,52274.78322000,53651.42682000,51482.50500000,52871.96611500,7381.88000000,7576.28000000,7270.00000000,7466.21000000,41218.25643700,41218.25643700
2018-07-18,51818.45136000,53734.98852000,51166.52847000,52274.92485000,7317.44000000,7588.08000000,7225.38000000,7381.90000000,59487.64345000,59487.64345000
2018-07-17,47611.26139500,52891.65268500,47106.42126000,51818.45136000,6723.33000000,7468.99000000,6652.04000000,7317.44000000,52105.42345900,52105.42345900
2018-07-16,44996.91322500,47781.00495000,44828.72760000,47611.40302500,6354.15000000,6747.30000000,6330.40000000,6723.35000000,36204.87708000,36204.87708000
2018-07-15,44265.74835000,45286.19250000,44085.17010000,44988.84031500,6250.90000000,6395.00000000,6225.40000000,6353.01000000,22979.21150800,22979.21150800
2018-07-14,44008.47745500,44861.30250000,43749.50700000,44273.46718500,6214.57000000,6335.00000000,6178.00000000,6251.99000000,17783.07199900,17783.07199900
2018-07-13,44269.28910000,44967.52500000,43267.96500000,44008.47745500,6251.40000000,6350.00000000,6110.00000000,6214.57000000,26375.32528600,26375.32528600
2018-07-12,45166.30270500,45181.95282000,42984.70500000,44263.41145500,6378.07000000,6380.28000000,6070.00000000,6250.57000000,31306.66334800,31306.66334800
2018-07-11,44591.56816500,45364.08900000,44464.66768500,45166.30270500,6296.91000000,6406.00000000,6278.99000000,6378.07000000,28715.49848700,28715.49848700
2018-07-10,47182.47657000,47311.50150000,44351.43450000,44591.56816500,6662.78000000,6681.00000000,6263.00000000,6296.91000000,38560.67270200,38560.67270200
2018-07-09,47531.73615000,48168.78789000,46824.57756000,47177.80278000,6712.10000000,6802.06000000,6612.24000000,6662.12000000,26732.40655000,26732.40655000
2018-07-08,47824.76862000,48012.57000000,47215.47636000,47531.73615000,6753.48000000,6780.00000000,6667.44000000,6712.10000000,24622.94779400,24622.94779400
2018-07-07,46807.22788500,48282.80004000,46092.63372000,47849.55387000,6609.79000000,6818.16000000,6508.88000000,6756.98000000,23973.87688600,23973.87688600
2018-07-06,46236.52980000,47081.63601000,45498.63750000,46807.15707000,6529.20000000,6648.54000000,6425.00000000,6609.78000000,29397.09474800,29397.09474800
2018-07-05,46635.43069500,47531.02800000,45699.25639500,46236.52980000,6585.53000000,6712.00000000,6453.33000000,6529.20000000,35071.97289800,35071.97289800
2018-07-04,46107.71731500,48047.41098000,45612.72046500,46645.69887000,6511.01000000,6784.92000000,6441.11000000,6586.98000000,23571.89277700,23571.89277700
2018-07-03,46846.17613500,47299.81702500,45767.80531500,46127.89959000,6615.29000000,6679.35000000,6463.01000000,6513.86000000,38657.78169100,38657.78169100
2018-07-02,45044.14683000,47339.82750000,44412.47703000,46846.17613500,6360.82000000,6685.00000000,6271.62000000,6615.29000000,36230.45226400,36230.45226400
2018-07-01,45258.43302000,45612.36639000,44266.45650000,45015.75001500,6391.08000000,6441.06000000,6251.00000000,6356.81000000,27562.96597400,27562.96597400
2018-06-30,43890.57048000,46235.04268500,43806.37144500,45251.28070500,6197.92000000,6528.99000000,6186.03000000,6390.07000000,37919.61284000,37919.61284000
2018-06-29,41433.92731500,44613.45000000,40931.07000000,43890.57048000,5851.01000000,6300.00000000,5780.00000000,6197.92000000,33911.28727800,33911.28727800
2018-06-28,43443.09049500,43714.17031500,41263.90050000,41454.95937000,6134.73000000,6173.01000000,5827.00000000,5853.98000000,30585.26602600,30585.26602600
2018-06-27,42955.60003500,43837.53004500,42283.63650000,43436.00899500,6065.89000000,6190.43000000,5971.00000000,6133.73000000,19225.67109800,19225.67109800
2018-06-26,44273.53800000,44418.99201000,42736.85250000,42990.22857000,6252.00000000,6272.54000000,6035.00000000,6070.78000000,19377.24048400,19377.24048400
2018-06-25,43465.89292500,44967.52500000,42927.84055500,44273.53800000,6137.95000000,6350.00000000,6061.97000000,6252.00000000,39164.51530600,39164.51530600
2018-06-24,43551.08337000,44328.77370000,40718.62500000,43458.95305500,6149.98000000,6259.80000000,5750.00000000,6136.97000000,47445.99895500,47445.99895500
2018-06-23,42814.18248000,44330.19000000,42549.05112000,43551.08337000,6045.92000000,6260.00000000,6008.48000000,6149.98000000,26622.78858900,26622.78858900
2018-06-22,47571.32173500,47686.60855500,41914.97361000,42807.66750000,6717.69000000,6733.97000000,5918.94000000,6045.00000000,52157.37083300,52157.37083300
2018-06-21,47893.67161500,48118.79250000,47251.80445500,47579.46546000,6763.21000000,6795.00000000,6672.57000000,6718.84000000,25428.85404800,25428.85404800
2018-06-20,47729.31000000,48276.21424500,46396.64251500,47881.63306500,6740.00000000,6817.23000000,6551.81000000,6761.51000000,26359.75245200,26359.75245200
2018-06-19,47526.70828500,48449.78181000,47113.21950000,47737.87861500,6711.39000000,6841.74000000,6653.00000000,6741.21000000,24311.42114300,24311.42114300
2018-06-18,45633.61089000,48114.40197000,45179.97000000,47534.28549000,6444.06000000,6794.38000000,6380.00000000,6712.46000000,31821.43499500,31821.43499500
2018-06-17,45905.82375000,46660.21594500,45477.39300000,45672.91321500,6482.50000000,6589.03000000,6422.00000000,6449.61000000,19847.24768800,19847.24768800
2018-06-16,45180.04081500,46454.64000000,44761.17009000,45916.30437000,6380.01000000,6560.00000000,6320.86000000,6483.98000000,22277.24114700,22277.24114700
2018-06-15,47011.74160500,47209.95279000,45054.69826500,45242.99535000,6638.67000000,6666.66000000,6362.31000000,6388.90000000,30018.32990500,30018.32990500
2018-06-14,44562.32157000,47587.68000000,44330.19000000,46992.69237000,6292.78000000,6720.00000000,6260.00000000,6635.98000000,44478.13083700,44478.13083700
2018-06-13,46242.19500000,46933.34940000,43329.43242000,44562.32157000,6530.00000000,6627.60000000,6118.68000000,6292.78000000,46185.51810000,46185.51810000
2018-06-12,48664.06800000,48795.14656500,45569.45250000,46242.19500000,6872.00000000,6890.51000000,6435.00000000,6530.00000000,36722.21119100,36722.21119100
2018-06-11,47906.34750000,49018.14300000,46808.71500000,48664.06800000,6765.00000000,6922.00000000,6610.00000000,6872.00000000,34552.16230300,34552.16230300
2018-06-10,53052.68599500,53052.68599500,46899.42901500,47906.27668500,7491.73000000,7491.73000000,6622.81000000,6764.99000000,52342.02003200,52342.02003200
2018-06-09,53843.76036000,54414.10437000,52757.17500000,53052.68599500,7603.44000000,7683.98000000,7450.00000000,7491.73000000,19339.88517600,19339.88517600
2018-06-08,54464.38302000,54552.33525000,53330.77650000,53843.76036000,7691.08000000,7703.50000000,7531.00000000,7603.44000000,23396.80467100,23396.80467100
2018-06-07,54235.72138500,54987.84750000,53961.03000000,54464.38302000,7658.79000000,7765.00000000,7620.00000000,7691.08000000,25062.22720200,25062.22720200
2018-06-06,54008.05116000,54520.46850000,52877.91457500,54236.07546000,7626.64000000,7699.00000000,7467.05000000,7658.84000000,27229.99189800,27229.99189800
2018-06-05,53019.19050000,54382.30843500,52105.67700000,53996.43750000,7487.00000000,7679.49000000,7358.00000000,7625.00000000,31722.97338400,31722.97338400
2018-06-04,54628.53219000,54956.12238000,52732.38975000,53019.19050000,7714.26000000,7760.52000000,7446.50000000,7487.00000000,32258.83511500,32258.83511500
2018-06-03,54080.07001500,55141.44523500,53819.40000000,54628.53219000,7636.81000000,7786.69000000,7600.00000000,7714.26000000,27505.15895100,27505.15895100
2018-06-02,53260.03231500,54508.64239500,52665.11550000,54102.87244500,7521.01000000,7697.33000000,7437.00000000,7640.03000000,26720.69021900,26720.69021900
2018-06-01,53005.09831500,53879.94682500,52088.25651000,53260.03231500,7485.01000000,7608.55000000,7355.54000000,7521.01000000,28259.12407800,28259.12407800
2018-05-31,52276.12870500,54520.46850000,51889.76206500,53005.09831500,7382.07000000,7699.00000000,7327.51000000,7485.01000000,30776.06310200,30776.06310200
2018-05-30,52884.50037000,53599.87350000,51415.23075000,52232.86074000,7467.98000000,7569.00000000,7260.50000000,7375.96000000,32041.58362300,32041.58362300
2018-05-29,50271.56850000,53394.51000000,49803.83542500,52837.12513500,7099.00000000,7540.00000000,7032.95000000,7461.29000000,39407.21183000,39407.21183000
2018-05-28,51971.05768500,52665.11550000,49981.36863000,50271.56850000,7338.99000000,7437.00000000,7058.02000000,7099.00000000,27219.43896300,27219.43896300
2018-05-27,51935.72100000,52403.10000000,51207.10546500,51971.05768500,7334.00000000,7400.00000000,7231.11000000,7338.99000000,18706.94551500,18706.94551500
2018-05-26,52806.67468500,53961.03000000,51694.95000000,51935.43774000,7456.99000000,7620.00000000,7300.00000000,7333.96000000,19464.08607100,19464.08607100
2018-05-25,53670.61768500,54170.28832500,51752.66422500,52806.74550000,7578.99000000,7649.55000000,7308.15000000,7457.00000000,26739.95664000,26739.95664000
